drugbank_id,disease_id
DB01594,C0026896
DB01594,C0751339
DB01594,C0751340
DB03754,C0161544
DB03754,C3160741
DB09267,C0027051
DB09267,C0010072
DB09267,C1534922
DB09267,C1534921
DB13728,C0035854
DB13728,C1449852
DB13728,C1449853
DB13728,C1449854
DB13728,C0406486
DB13728,C1542814
DB16625,C0598608
DB13528,C0002962
DB01184,C0085614
DB00953,C2004435
DB00367,C0023903
DB00367,C0345904
DB13169,C0020437
DB13169,C0026141
DB13169,C1809471
DB09231,C0268155
DB09231,C0751161
DB09231,C0268151
DB09231,C0016952
DB09231,C1534235
DB22665,C0021051
DB00921,C0242205
DB00921,C1623040
DB00921,C1623041
DB09375,C3267032
DB00857,C0341439
DB00857,C0023895
DB08976,C1536133
DB08976,C0264716
DB00367,C0868560
DB00367,C0451636
DB00367,C0549206
DB02266,C0242205
DB02266,C1623040
DB02266,C1623041
DB00977,C0006142
DB09220,C0020649
DB01466,C0401149
DB13844,C0267071
DB13844,C0011168
DB13844,C0267072
DB13844,C3854283
DB13844,C1542154
DB01424,C0162565
DB01424,C2936779
DB13384,C0036974
DB00420,C0009421
DB00420,C0860634
DB15908,C0085682
DB15908,C0860987
DB15908,C0877517
DB16625,C0033626
DB16625,C0242666
DB00969,C0398623
DB15975,C0868560
DB15975,C0451636
DB15975,C0549206
DB06145,C0242205
DB06145,C1623040
DB06145,C1623041
DB01016,C1263959
DB00682,C3267019
DB01395,C0023895
DB01395,C0086565
DB01395,C0741485
DB09267,C0002962
DB01255,C3714618
DB01255,C0020550
DB01255,C1578637
DB01255,C1546327
DB01148,C0017181
DB01148,C0018932
DB02266,C0868560
DB02266,C0451636
DB02266,C0549206
DB00367,C0008149
DB13313,C4551472
DB13313,C0700053
DB13313,C1971648
DB13313,C0007194
DB13953,C0007103
DB13953,C0476089
DB15956,C0455511
DB15903,C0475858
DB15903,C0033774
DB16617,C0276622
DB16617,C0042721
DB00921,C0020621
DB00921,C1534241
DB01216,C0868560
DB01216,C0451636
DB01216,C0549206
DB00032,C0085215
DB00032,C0025322
DB00032,C0747102
DB09167,C0017601
DB09167,C0851705
DB00977,C0001623
DB00977,C0405580
DB00887,C0151578
DB00887,C0700225
DB00887,C0235431
DB01395,C5848306
DB01395,C5848305
DB01359,C0085610
DB00052,C0264490
DB00727,C0031048
DB00727,C0031876
DB14151,C0573813
DB00770,C0266631
DB00669,C2004435
DB15815,C0027497
DB15815,C2910396
DB01019,C1455782
DB01019,C0232591
DB01019,C0274702
DB00969,C0267465
DB00969,C1535156
DB01403,C1456496
DB01403,C0270611
DB01403,C0272945
DB01403,C0452047
DB01403,C0085742
DB01403,C1571865
DB04743,C0151664
DB02843,C0028961
DB02843,C3887784
DB00663,C0039128
DB00663,C1578686
DB13195,C0869086
DB13195,C0019080
DB00031,C0019087
DB00031,C1458140
DB00031,C0005779
DB08958,C0016751
DB09278,C0151613
DB09278,C0043065
DB09278,C0852198
DB09278,C0342579
DB09278,C1704431
DB09278,C1971018
DB09278,C0267994
DB01914,C0020456
DB01914,C1855520
DB09267,C1704436
DB09267,C1306889
DB09267,C0085096
DB15761,C0009324
DB15761,C0033247
DB15821,C0854334
DB01625,C1739363
DB01625,C2937421
DB01625,C1704272
DB00683,C0017605
DB00315,C0043202
DB00177,C1565489
DB00177,C0035078
DB00177,C0232807
DB13872,C0394996
DB13872,C0001969
DB16624,C0242205
DB16624,C1623040
DB16624,C1623041
DB13620,C0027127
DB13620,C2936781
DB13620,C0751360
DB13620,C2931826
DB13620,C0270959
DB01424,C0868560
DB01424,C0451636
DB01424,C0549206
DB15300,C0015643
DB15300,C0085615
DB15300,C1390029
DB15300,C0023211
DB15300,C0006384
DB15300,C1390030
DB00264,C0581377
DB00264,C0018801
DB01239,C0036974
DB00515,C1565489
DB00515,C0035078
DB00515,C0232807
DB15975,C0242205
DB15975,C1623040
DB15975,C1623041
DB00621,C0868560
DB00621,C0451636
DB00621,C0549206
DB15790,C0036974
DB15790,C0020683
DB15790,C0404971
DB09125,C0020461
DB09125,C5979967
DB06823,C0242205
DB06823,C1623040
DB06823,C1623041
DB13500,C0235328
DB13500,C0460048
DB13091,C0036974
DB08985,C1257877
DB08985,C0031511
DB08985,C4551683
DB08985,C1578905
DB08985,C1571912
DB00320,C0155668
DB00320,C2882169
DB00320,C1275835
DB00320,C0027051
DB14973,C0868560
DB14973,C0451636
DB14973,C0549206
DB13237,C0011991
DB13237,C0947873
DB13237,C2129214
DB13237,C1534286
DB01255,C0085631
DB01579,C0868560
DB01579,C0451636
DB01579,C0549206
DB14587,C0023895
DB01628,C0919892
DB00191,C1299544
DB06261,C0473237
DB00727,C0007177
DB13141,C0020649
DB16625,C0023895
DB16625,C0086565
DB16625,C0741485
DB16625,C0151766
DB10317,C0868560
DB10317,C0451636
DB10317,C0549206
DB00252,C0151517
DB00569,C0040034
DB00569,C0392386
DB00569,C0242584
DB04075,C0242205
DB04075,C1623040
DB04075,C1623041
DB09045,C5967998
DB09214,C1626925
DB09214,C0011616
DB00998,C0010054
DB00998,C1299433
DB00998,C1956346
DB00998,C0852153
DB00998,C0852149
DB00998,C2003996
DB01041,C0868560
DB01041,C0451636
DB01041,C0549206
DB15835,C0015405
DB15777,C0008049
DB15777,C0586989
DB09401,C0003460
DB00310,C0003460
DB00782,C4761103
DB00782,C0026896
DB00782,C0751339
DB00782,C0751340
DB06401,C0242205
DB06401,C1623040
DB06401,C1623041
DB13714,C0242205
DB13714,C1623040
DB13714,C1623041
DB04743,C0860207
DB04743,C4277682
DB04743,C0019193
DB04743,C3658290
DB04743,C1262760
DB04743,C4279912
DB15790,C1956391
DB15790,C0039483
DB15790,C0017601
DB15790,C0851705
DB00424,C4761103
DB00424,C0026896
DB00424,C0751339
DB00424,C0751340
DB00771,C0017601
DB00771,C0851705
DB13783,C0333291
DB11610,C0151740
DB11610,C1542810
DB06701,C0017601
DB06701,C0851705
DB01192,C0020440
DB15781,C0018802
DB15781,C1541842
DB15781,C1541843
DB00424,C0178879
DB01559,C0017605
DB06480,C0010346
DB06480,C0156147
DB06480,C0678202
DB06480,C0678201
DB06480,C1542621
DB13527,C0585174
DB00969,C0031556
DB00969,C0040046
DB01253,C0020538
DB01253,C0857121
DB01253,C0497247
DB01253,C2240377
DB09227,C0023895
DB09227,C0086565
DB09227,C0741485
DB09218,C0024799
DB09218,C0030920
DB09218,C1384631
DB09218,C1971686
DB09218,C1579179
DB03793,C4761103
DB03793,C0026896
DB03793,C0751339
DB03793,C0751340
DB00780,C1257877
DB00780,C0031511
DB00780,C4551683
DB00780,C1578905
DB00780,C1571912
DB09276,C0011606
DB09276,C0263221
DB09276,C1275488
DB01173,C1541124
DB09261,C5234922
DB09261,C5392835
DB09261,C5392098
DB09261,C0472369
DB09261,C2937358
DB06174,C0017178
DB06174,C0559031
DB06174,C0947761
DB06174,C0947846
DB06174,C2700612
DB00040,C1257877
DB00040,C0031511
DB00040,C4551683
DB00040,C1578905
DB00040,C1571912
DB11560,C5848153
DB11560,C0023374
DB11560,C1542129
DB09213,C0009324
DB09213,C0033247
DB13528,C0149871
DB13528,C0151950
DB13528,C0340708
DB13528,C1535070
DB00247,C0024115
DB00247,C0746102
DB00247,C0035204
DB00247,C0264220
DB09415,C0581377
DB09415,C0018801
DB15777,C0039128
DB15777,C1578686
DB06706,C0085096
DB06706,C1306889
DB00054,C0019087
DB00054,C1458140
DB00054,C0005779
DB09481,C0042029
DB12708,C0039730
DB12708,C2004288
DB12708,C1534246
DB09049,C0236124
DB13528,C0040053
DB13528,C0087086
DB09095,C0001144
DB09095,C0702166
DB09095,C1571780
DB09095,C1535004
DB12153,C0242205
DB12153,C1623040
DB12153,C1623041
DB11560,C0041364
DB11560,C2712743
DB11560,C2874312
DB00408,C0024115
DB00408,C0746102
DB00408,C0035204
DB00408,C0264220
DB06267,C0242350
DB06267,C0234016
DB06267,C1852242
DB06267,C6008918
DB06267,C0155305
DB06623,C0004134
DB06623,C0278161
DB06623,C0240991
DB06623,C0750940
DB06623,C0750937
DB06623,C0427190
DB06623,C0520966
DB06623,C0231527
DB01212,C0020433
DB01212,C0595865
DB01212,C1534242
DB00054,C0559159
DB00022,C0019045
DB00022,C1534245
DB15819,C0011175
DB15819,C1136135
DB13257,C0019114
DB03256,C0002888
DB03256,C1534244
DB03256,C1542125
DB13673,C1313983
DB13673,C0009763
DB13673,C1261274
DB13673,C0275586
DB13673,C1540864
DB13673,C0155141
DB13673,C0010043
DB13673,C0339219
DB04839,C0023895
DB04839,C0086565
DB04839,C0741485
DB00247,C3714552
DB00247,C0004093
DB14643,C0008049
DB14643,C0586989
DB05481,C0162538
DB00965,C0149959
DB00965,C1442994
DB00965,C2004370
DB04876,C0948807
DB04876,C0086565
DB00333,C0151559
DB00333,C0549249
DB00652,C0234972
DB00652,C0036572
DB06623,C0155534
DB06623,C0751556
DB06623,C0751559
DB06623,C0040264
DB06623,C0395955
DB06623,C0521787
DB06623,C0155533
DB06623,C0521788
DB06623,C0395959
DB13497,C0868560
DB13497,C0451636
DB13497,C0549206
DB01438,C0023895
DB01438,C0086565
DB01438,C0741485
DB00981,C0007222
DB00981,C0741923
DB00981,C1971640
DB00981,C1971641
DB09015,C0003460
DB06213,C0428908
DB00708,C0267474
DB00708,C0030446
DB16000,C0003811
DB16000,C0264886
DB01340,C0868560
DB01340,C0451636
DB01340,C0549206
DB06144,C0007222
DB06144,C0741923
DB06144,C1971640
DB06144,C1971641
DB16000,C1527336
DB16000,C0086981
DB16000,C1571967
DB00561,C0581377
DB00561,C0018801
DB02300,C0020437
DB02300,C0026141
DB02300,C1809471
DB02300,C1535536
DB13620,C0028961
DB13620,C3887784
DB15975,C0002878
DB01036,C0585136
DB01036,C0522063
DB08976,C0349782
DB01234,C0017601
DB01234,C0851705
DB00623,C0151763
DB00623,C0023895
DB00623,C0160390
DB02638,C1412000
DB02638,C0267412
DB02638,C3852986
DB02638,C2004435
DB00571,C0728731
DB00571,C0021294
DB00571,C3489403
DB00571,C1571774
DB01357,C0010054
DB01357,C1299433
DB01357,C1956346
DB01357,C0852153
DB01357,C0852149
DB01357,C2003996
DB00867,C0000832
DB00867,C1578607
DB01294,C0392171
DB01294,C0521839
DB00422,C0003467
DB00422,C0424166
DB00422,C2239195
DB00652,C0236124
DB00537,C0206504
DB00066,C1458155
DB06643,C0020598
DB06643,C1535536
DB12221,C0022660
DB12221,C3854173
DB12221,C2609414
DB09020,C0042963
DB09020,C1971680
DB09020,C1963661
DB09166,C4761103
DB09166,C0026896
DB09166,C0751339
DB09166,C0751340
DB09267,C0038454
DB09267,C0751956
DB09267,C1540598
DB09236,C0027051
DB09236,C0010072
DB09236,C1534922
DB09236,C1534921
DB01395,C0151766
DB12221,C0022661
DB12221,C1579030
DB12221,C1561643
DB02843,C0034063
DB08818,C0221714
DB00750,C0472782
DB00644,C0029927
DB00644,C0010093
DB00644,C1541940
DB00367,C0269932
DB00367,C0034041
DB22667,C0021051
DB13844,C0043349
DB13844,C0314719
DB13844,C0235857
DB13844,C1578768
DB13844,C0268662
DB13844,C0026961
DB00434,C0268841
DB00434,C0005694
DB00434,C1536970
DB09124,C5880507
DB00408,C0023895
DB00408,C0086565
DB00408,C0741485
DB13528,C0272375
DB13528,C2586031
DB00041,C0008031
DB00041,C3203733
DB12667,C0014544
DB02266,C0011615
DB02266,C0086196
DB01243,C0005758
DB01243,C0344311
DB01243,C1579828
DB01243,C1579830
DB13862,C0004245
DB13862,C0018794
DB09260,C0005779
DB11823,C2937358
DB11823,C0553692
DB11823,C0007784
DB11823,C0019191
DB11823,C1546348
DB14643,C0041582
DB15861,C0022658
DB15861,C0027697
DB15861,C0027704
DB15861,C1565489
DB15861,C0851590
DB15861,C0268731
DB15861,C1704377
DB15861,C0017658
DB15861,C0694525
DB15861,C0042075
DB14443,C5197804
DB14443,C0272229
DB14443,C0398686
DB14443,C5197805
DB14764,C0085393
DB14764,C0021051
DB00594,C0020461
DB00594,C5979967
DB15983,C5880507
DB09261,C1541923
DB09261,C0014118
DB01161,C0221714
DB00682,C0031046
DB13195,C0332798
DB13195,C0565627
DB13195,C0043250
DB06217,C0948089
DB00351,C0868560
DB00351,C0451636
DB00351,C0549206
DB01253,C0040524
DB01253,C0542241
DB15990,C0581377
DB15990,C0018801
DB01914,C0151699
DB01914,C0751893
DB01914,C0553692
DB04552,C0151664
DB06144,C0018802
DB06144,C1541842
DB06144,C1541843
DB13114,C0394996
DB13114,C0001969
DB15883,C0685938
DB15883,C0151544
DB01161,C0581377
DB01161,C0018801
DB01424,C0242205
DB01424,C1623040
DB01424,C1623041
DB04861,C0581377
DB04861,C0018801
DB00663,C0041309
DB04824,C0027497
DB04824,C2910396
DB00528,C0018802
DB00528,C1541842
DB00528,C1541843
DB15790,C1868885
DB01185,C0600139
DB01185,C0376358
DB00304,C0011849
DB00304,C1802373
DB00304,C0011880
DB15821,C0868560
DB15821,C0451636
DB15821,C0549206
DB13354,C0035078
DB00946,C4039184
DB06702,C0585136
DB06702,C0522063
DB05245,C0728731
DB05245,C0021294
DB05245,C3489403
DB05245,C1571774
DB13169,C0868560
DB13169,C0451636
DB13169,C0549206
DB09317,C0459853
DB09039,C0268155
DB09039,C0751161
DB09039,C0268151
DB09039,C0016952
DB09039,C1534235
DB00969,C0021843
DB00969,C4553808
DB00969,C1579845
DB15669,C0868560
DB15669,C0451636
DB15669,C0549206
DB13528,C0008370
DB00946,C0237938
DB00216,C0455536
DB04880,C0155626
DB04880,C4290138
DB04880,C4290137
DB04880,C0264688
DB04880,C0264686
DB04880,C0151814
DB04880,C0027051
DB04880,C0010072
DB04880,C1534922
DB04880,C1534921
DB13497,C0009324
DB13497,C0033247
DB13728,C0034212
DB13728,C3264462
DB13728,C1536624
DB01301,C0041322
DB08804,C1277615
DB13520,C0868560
DB13520,C0451636
DB13520,C0549206
DB12867,C0752104
DB12867,C0752098
DB12867,C1868675
DB12867,C0752097
DB12867,C0242422
DB12867,C0752105
DB12867,C0752101
DB12867,C0752100
DB00570,C0004623
DB00570,C0949113
DB00570,C2239242
DB15990,C0220981
DB00761,C0020461
DB00761,C5979967
DB06192,C0020538
DB16584,C0684275
DB01294,C1321898
DB01294,C1534477
DB01294,C0025222
DB15835,C0041322
DB00105,C0868560
DB00105,C0451636
DB00105,C0549206
DB13528,C1868885
DB13528,C0020538
DB13642,C0021843
DB13642,C4553808
DB13642,C1579845
DB00431,C0011615
DB00431,C0013595
DB00431,C0086196
DB13612,C4039184
DB13203,C0155626
DB13203,C4290138
DB13203,C4290137
DB13203,C0264688
DB13203,C0264686
DB13203,C0151814
DB13203,C0027051
DB13203,C0010072
DB13203,C1534922
DB13203,C1534921
DB14510,C0018995
DB14510,C0392514
DB14510,C1534239
DB06401,C0459853
DB15598,C0018995
DB15598,C0392514
DB15598,C1534239
DB01167,C0868560
DB01167,C0451636
DB01167,C0549206
DB00491,C0021390
DB00491,C1542737
DB00491,C1384680
DB13055,C0151752
DB13055,C3665358
DB00313,C0154246
DB08971,C0237938
DB00572,C0267474
DB00572,C0030446
DB04185,C0041296
DB09124,C0038454
DB09124,C0751956
DB09124,C1540598
DB09124,C1540602
DB16564,C0877094
DB00924,C0018794
DB00924,C0004331
DB00924,C2363058
DB00924,C1541924
DB00924,C0004245
DB13091,C0020683
DB13091,C0404971
DB14583,C1619727
DB14583,C0023890
DB15999,C0008049
DB00162,C0020579
DB13114,C0428977
DB00331,C0020683
DB00331,C0404971
DB09287,C0236124
DB13527,C1536133
DB13527,C0264716
DB00742,C0003460
DB00541,C0751036
DB00541,C0007959
DB00541,C0027888
DB00541,C0270912
DB00541,C0205713
DB00541,C0270911
DB00541,C0270914
DB00541,C0019816
DB00541,C0011195
DB00541,C1408174
DB00541,C1408182
DB00541,C2875300
DB13873,C0242205
DB13873,C1623040
DB13873,C1623041
DB13872,C4761103
DB13872,C0026896
DB13872,C0751339
DB13872,C0751340
DB00315,C0010073
DB01184,C0151613
DB01184,C0043065
DB01184,C0852198
DB01184,C0342579
DB01184,C1704431
DB01184,C1971018
DB01184,C0267994
DB06237,C1852242
DB06237,C6008918
DB06237,C0155305
DB09213,C1536133
DB09213,C0264716
DB08329,C0020538
DB00481,C0242205
DB00481,C1623040
DB00481,C1623041
DB00811,C0868560
DB00811,C0451636
DB00811,C0549206
DB01392,C0020538
DB01392,C0857121
DB01392,C0497247
DB01392,C2240377
DB06779,C0002965
DB06779,C0086666
DB06779,C1394765
DB06779,C2882088
DB06779,C2882087
DB00315,C2004435
DB13497,C1739363
DB13497,C2937421
DB13497,C1704272
DB13423,C0019114
DB04839,C0043046
DB04839,C0006625
DB13620,C0017181
DB13620,C0018932
DB06192,C1961112
DB06192,C0018801
DB09352,C1410927
DB02925,C0242205
DB02925,C1623040
DB02925,C1623041
DB09413,C0085681
DB14501,C0392514
DB14501,C2921013
DB14501,C1442995
DB14501,C0018995
DB00145,C0003460
DB09282,C0036974
DB09282,C5400441
DB09282,C2938913
DB00054,C5970489
DB00054,C0334533
DB00054,C5960017
DB00054,C0003857
DB00054,C1535113
DB00054,C0151489
DB13956,C0023895
DB13956,C0086565
DB13956,C0741485
DB00083,C0221714
DB15790,C2349454
DB15790,C2349453
DB15790,C0270862
DB00034,C0241910
DB00034,C4721555
DB00034,C3264460
DB00034,C0520463
DB00191,C0085631
DB16618,C1535950
DB13803,C0546884
DB13803,C5201039
DB13281,C0268186
DB13735,C0887898
DB13735,C0032300
DB13735,C3714636
DB13735,C0032285
DB13735,C1541785
DB00497,C0267474
DB00497,C0030446
DB14587,C0022658
DB14587,C0027697
DB14587,C0027704
DB14587,C1565489
DB14587,C0851590
DB14587,C0268731
DB14587,C1704377
DB14587,C0017658
DB14587,C0694525
DB14587,C0042075
DB00945,C0086066
DB00945,C0035455
DB13084,C0868560
DB13084,C0451636
DB13084,C0549206
DB00284,C0021390
DB00284,C1542737
DB00284,C1384680
DB01340,C0003460
DB00031,C5970489
DB00031,C0334533
DB00031,C5960017
DB00031,C0003857
DB00031,C1535113
DB00031,C0151489
